0	0	71	0	0.000000
0	0	2	73	0.000000
0	0	23	94	0.000000
0	0	23	132	0.000000
0	0	9	80	0.000000
0	0	9	132	0.000000
0	0	9	134	0.000000
0	0	9	128	0.000000
0	0	9	88	0.000000
0	0	9	82	0.000000
0	0	61	94	0.000000
0	0	61	80	0.000000
0	0	61	132	0.000000
0	0	61	120	0.000000
0	0	61	134	0.000000
0	0	61	128	0.000000
0	0	61	110	0.000000
0	0	61	88	0.000000
0	0	61	86	0.000000
0	0	61	100	0.000000
0	0	61	126	0.000000
0	0	61	112	0.000000
0	0	49	132	0.000000
0	0	49	120	0.000000
0	0	49	128	0.000000
0	0	49	112	0.000000
0	0	63	80	0.000000
0	0	63	132	0.000000
0	0	63	134	0.000000
0	0	63	128	0.000000
0	0	63	110	0.000000
0	0	63	88	0.000000
0	0	63	100	0.000000
0	0	57	80	0.000000
0	0	57	132	0.000000
0	0	57	120	0.000000
0	0	57	134	0.000000
0	0	57	128	0.000000
0	0	57	110	0.000000
0	0	57	88	0.000000
0	0	57	100	0.000000
0	0	57	112	0.000000
0	0	13	84	0.000000
0	0	39	132	0.000000
0	0	39	134	0.000000
0	0	39	128	0.000000
0	0	39	110	0.000000
0	0	39	100	0.000000
0	0	17	80	0.000000
0	0	17	132	0.000000
0	0	17	134	0.000000
0	0	17	128	0.000000
0	0	15	132	0.000000
0	0	15	86	0.000000
0	0	29	132	0.000000
0	0	29	134	0.000000
0	0	29	128	0.000000
0	0	29	110	0.000000
0	0	29	100	0.000000
0	0	55	132	0.000000
0	0	53	124	0.000000
0	0	53	122	0.000000
0	0	41	132	0.000000
0	0	41	120	0.000000
0	0	41	128	0.000000
0	0	41	112	0.000000
0	0	11	80	0.000000
0	0	51	124	0.000000
0	0	3	74	0.000000
0	0	4	75	0.000000
0	0	7	78	0.000000
0	0	8	79	0.000000
0	0	5	5	0.000000
0	0	5	76	0.000000
0	0	5	6	0.000000
0	0	5	77	0.000000
0	0	76	5	0.000000
0	0	76	76	0.000000
0	0	76	6	0.000000
0	0	76	77	0.000000
0	0	6	5	0.000000
0	0	6	76	0.000000
0	0	6	6	0.000000
0	0	6	77	0.000000
0	0	77	5	0.000000
0	0	77	76	0.000000
0	0	77	6	0.000000
0	0	77	77	0.000000
0	1	72	0	0.000000
0	1	73	5	0.000000
0	1	73	76	0.000000
0	1	73	6	0.000000
0	1	73	77	0.000000
0	24	95	0	0.000000
0	24	94	5	0.000000
0	24	94	76	0.000000
0	24	94	6	0.000000
0	24	94	77	0.000000
0	24	80	6	0.000000
0	24	133	0	0.000000
0	24	132	76	0.000000
0	24	132	6	0.000000
0	24	132	77	0.000000
0	24	81	0	0.000000
0	24	129	0	0.000000
0	62	95	0	0.000000
0	62	94	5	0.000000
0	62	80	5	0.000000
0	62	80	76	0.000000
0	62	80	6	0.000000
0	62	80	77	0.000000
0	62	133	0	0.000000
0	62	132	5	0.000000
0	62	132	76	0.000000
0	62	132	6	0.000000
0	62	132	77	0.000000
0	62	121	0	0.000000
0	62	120	5	0.000000
0	62	120	76	0.000000
0	62	120	6	0.000000
0	62	120	77	0.000000
0	62	134	5	0.000000
0	62	134	76	0.000000
0	62	134	6	0.000000
0	62	134	77	0.000000
0	62	81	0	0.000000
0	62	129	0	0.000000
0	62	128	5	0.000000
0	62	128	76	0.000000
0	62	128	6	0.000000
0	62	128	77	0.000000
0	62	85	0	0.000000
0	62	84	6	0.000000
0	62	111	0	0.000000
0	62	110	5	0.000000
0	62	110	76	0.000000
0	62	110	6	0.000000
0	62	110	77	0.000000
0	62	89	0	0.000000
0	62	88	5	0.000000
0	62	88	76	0.000000
0	62	88	6	0.000000
0	62	88	77	0.000000
0	62	135	0	0.000000
0	62	86	6	0.000000
0	62	86	77	0.000000
0	62	100	76	0.000000
0	62	100	6	0.000000
0	62	100	77	0.000000
0	62	101	0	0.000000
0	62	87	0	0.000000
0	62	112	5	0.000000
0	62	112	76	0.000000
0	62	112	6	0.000000
0	62	112	77	0.000000
0	62	113	0	0.000000
0	62	125	0	0.000000
0	62	130	6	0.000000
0	62	127	0	0.000000
0	62	82	76	0.000000
0	50	133	0	0.000000
0	50	132	5	0.000000
0	50	132	76	0.000000
0	50	132	6	0.000000
0	50	132	77	0.000000
0	50	121	0	0.000000
0	50	120	5	0.000000
0	50	120	76	0.000000
0	50	120	6	0.000000
0	50	120	77	0.000000
0	50	129	0	0.000000
0	50	128	76	0.000000
0	50	128	6	0.000000
0	50	128	77	0.000000
0	50	86	5	0.000000
0	50	87	0	0.000000
0	50	112	5	0.000000
0	50	112	76	0.000000
0	50	112	6	0.000000
0	50	112	77	0.000000
0	50	113	0	0.000000
0	10	95	0	0.000000
0	10	94	5	0.000000
0	10	94	6	0.000000
0	10	80	5	0.000000
0	10	80	76	0.000000
0	10	80	6	0.000000
0	10	80	77	0.000000
0	10	133	0	0.000000
0	10	132	5	0.000000
0	10	132	76	0.000000
0	10	132	6	0.000000
0	10	132	77	0.000000
0	10	134	5	0.000000
0	10	134	76	0.000000
0	10	134	6	0.000000
0	10	134	77	0.000000
0	10	81	0	0.000000
0	10	129	0	0.000000
0	10	128	5	0.000000
0	10	128	76	0.000000
0	10	128	6	0.000000
0	10	128	77	0.000000
0	10	85	0	0.000000
0	10	89	0	0.000000
0	10	88	77	0.000000
0	10	135	0	0.000000
0	10	87	0	0.000000
0	10	83	0	0.000000
0	10	82	5	0.000000
0	10	82	76	0.000000
0	10	82	6	0.000000
0	58	95	0	0.000000
0	58	80	5	0.000000
0	58	80	76	0.000000
0	58	80	6	0.000000
0	58	80	77	0.000000
0	58	133	0	0.000000
0	58	132	5	0.000000
0	58	132	76	0.000000
0	58	132	6	0.000000
0	58	132	77	0.000000
0	58	121	0	0.000000
0	58	120	5	0.000000
0	58	120	76	0.000000
0	58	120	6	0.000000
0	58	120	77	0.000000
0	58	134	5	0.000000
0	58	134	76	0.000000
0	58	134	6	0.000000
0	58	134	77	0.000000
0	58	81	0	0.000000
0	58	129	0	0.000000
0	58	128	5	0.000000
0	58	128	76	0.000000
0	58	128	6	0.000000
0	58	128	77	0.000000
0	58	111	0	0.000000
0	58	110	5	0.000000
0	58	110	76	0.000000
0	58	110	6	0.000000
0	58	110	77	0.000000
0	58	89	0	0.000000
0	58	88	76	0.000000
0	58	88	6	0.000000
0	58	88	77	0.000000
0	58	135	0	0.000000
0	58	100	5	0.000000
0	58	100	76	0.000000
0	58	100	6	0.000000
0	58	100	77	0.000000
0	58	101	0	0.000000
0	58	112	5	0.000000
0	58	112	76	0.000000
0	58	112	6	0.000000
0	58	112	77	0.000000
0	58	113	0	0.000000
0	58	131	0	0.000000
0	58	130	76	0.000000
0	58	130	6	0.000000
0	58	130	77	0.000000
0	14	80	5	0.000000
0	14	80	6	0.000000
0	14	133	0	0.000000
0	14	81	0	0.000000
0	14	85	0	0.000000
0	14	84	5	0.000000
0	14	84	76	0.000000
0	14	84	6	0.000000
0	14	84	77	0.000000
0	40	80	77	0.000000
0	40	133	0	0.000000
0	40	132	5	0.000000
0	40	132	6	0.000000
0	40	132	77	0.000000
0	40	134	5	0.000000
0	40	134	6	0.000000
0	40	129	0	0.000000
0	40	128	5	0.000000
0	40	128	76	0.000000
0	40	128	6	0.000000
0	40	128	77	0.000000
0	40	111	0	0.000000
0	40	110	5	0.000000
0	40	110	76	0.000000
0	40	110	6	0.000000
0	40	110	77	0.000000
0	40	135	0	0.000000
0	40	100	5	0.000000
0	40	100	76	0.000000
0	40	100	6	0.000000
0	40	100	77	0.000000
0	40	101	0	0.000000
0	18	80	6	0.000000
0	18	133	0	0.000000
0	18	132	5	0.000000
0	18	132	76	0.000000
0	18	132	6	0.000000
0	18	132	77	0.000000
0	18	134	5	0.000000
0	18	134	76	0.000000
0	18	134	6	0.000000
0	18	134	77	0.000000
0	18	81	0	0.000000
0	18	129	0	0.000000
0	18	128	5	0.000000
0	18	128	76	0.000000
0	18	128	6	0.000000
0	18	128	77	0.000000
0	18	89	0	0.000000
0	18	88	5	0.000000
0	18	88	76	0.000000
0	18	88	6	0.000000
0	18	88	77	0.000000
0	18	135	0	0.000000
0	64	80	5	0.000000
0	64	80	76	0.000000
0	64	80	6	0.000000
0	64	80	77	0.000000
0	64	133	0	0.000000
0	64	132	5	0.000000
0	64	132	76	0.000000
0	64	132	6	0.000000
0	64	132	77	0.000000
0	64	134	5	0.000000
0	64	134	76	0.000000
0	64	134	6	0.000000
0	64	134	77	0.000000
0	64	81	0	0.000000
0	64	129	0	0.000000
0	64	128	5	0.000000
0	64	128	76	0.000000
0	64	128	6	0.000000
0	64	128	77	0.000000
0	64	111	0	0.000000
0	64	110	76	0.000000
0	64	110	6	0.000000
0	64	110	77	0.000000
0	64	89	0	0.000000
0	64	88	76	0.000000
0	64	88	6	0.000000
0	64	88	77	0.000000
0	64	135	0	0.000000
0	64	100	77	0.000000
0	64	101	0	0.000000
0	64	87	0	0.000000
0	30	133	0	0.000000
0	30	132	6	0.000000
