0	0	45	0	0.000000
0	0	2	47	0.000000
0	0	35	80	0.000000
0	0	35	54	0.000000
0	0	35	72	0.000000
0	0	35	60	0.000000
0	0	35	84	0.000000
0	0	35	74	0.000000
0	0	35	88	0.000000
0	0	35	70	0.000000
0	0	9	80	0.000000
0	0	9	54	0.000000
0	0	9	60	0.000000
0	0	9	84	0.000000
0	0	9	86	0.000000
0	0	9	62	0.000000
0	0	27	80	0.000000
0	0	27	72	0.000000
0	0	27	60	0.000000
0	0	27	84	0.000000
0	0	27	88	0.000000
0	0	27	70	0.000000
0	0	27	68	0.000000
0	0	15	80	0.000000
0	0	15	54	0.000000
0	0	15	72	0.000000
0	0	15	60	0.000000
0	0	15	84	0.000000
0	0	15	56	0.000000
0	0	15	86	0.000000
0	0	15	62	0.000000
0	0	39	80	0.000000
0	0	39	54	0.000000
0	0	39	72	0.000000
0	0	39	60	0.000000
0	0	39	84	0.000000
0	0	39	86	0.000000
0	0	39	62	0.000000
0	0	29	80	0.000000
0	0	29	74	0.000000
0	0	11	60	0.000000
0	0	19	64	0.000000
0	0	43	80	0.000000
0	0	43	72	0.000000
0	0	43	70	0.000000
0	0	25	80	0.000000
0	0	25	72	0.000000
0	0	25	88	0.000000
0	0	25	70	0.000000
0	0	41	54	0.000000
0	0	41	60	0.000000
0	0	41	84	0.000000
0	0	41	86	0.000000
0	0	17	54	0.000000
0	0	17	60	0.000000
0	0	17	84	0.000000
0	0	17	62	0.000000
0	0	23	72	0.000000
0	0	3	48	0.000000
0	0	4	49	0.000000
0	0	7	52	0.000000
0	0	8	53	0.000000
0	0	5	5	0.000000
0	0	5	50	0.000000
0	0	5	6	0.000000
0	0	5	51	0.000000
0	0	50	5	0.000000
0	0	50	50	0.000000
0	0	50	6	0.000000
0	0	50	51	0.000000
0	0	6	5	0.000000
0	0	6	50	0.000000
0	0	6	6	0.000000
0	0	6	51	0.000000
0	0	51	5	0.000000
0	0	51	50	0.000000
0	0	51	6	0.000000
0	0	51	51	0.000000
0	1	47	5	0.000000
0	1	47	50	0.000000
0	1	47	6	0.000000
0	1	47	51	0.000000
0	1	46	0	0.000000
0	36	81	0	0.000000
0	36	80	5	0.000000
0	36	80	50	0.000000
0	36	80	6	0.000000
0	36	80	51	0.000000
0	36	55	0	0.000000
0	36	54	5	0.000000
0	36	54	50	0.000000
0	36	54	6	0.000000
0	36	54	51	0.000000
0	36	73	0	0.000000
0	36	72	5	0.000000
0	36	72	50	0.000000
0	36	72	6	0.000000
0	36	72	51	0.000000
0	36	60	5	0.000000
0	36	60	50	0.000000
0	36	60	6	0.000000
0	36	60	51	0.000000
0	36	61	0	0.000000
0	36	85	0	0.000000
0	36	84	5	0.000000
0	36	84	50	0.000000
0	36	84	6	0.000000
0	36	84	51	0.000000
0	36	75	0	0.000000
0	36	74	5	0.000000
0	36	74	50	0.000000
0	36	74	6	0.000000
0	36	74	51	0.000000
0	36	89	0	0.000000
0	36	88	5	0.000000
0	36	88	6	0.000000
0	36	88	51	0.000000
0	36	71	0	0.000000
0	36	70	5	0.000000
0	36	70	50	0.000000
0	36	70	6	0.000000
0	36	70	51	0.000000
0	36	87	0	0.000000
0	36	86	6	0.000000
0	36	86	51	0.000000
0	36	62	50	0.000000
0	36	63	0	0.000000
0	36	69	0	0.000000
0	36	68	50	0.000000
0	36	68	6	0.000000
0	36	68	51	0.000000
0	10	81	0	0.000000
0	10	80	5	0.000000
0	10	80	50	0.000000
0	10	80	6	0.000000
0	10	80	51	0.000000
0	10	55	0	0.000000
0	10	54	5	0.000000
0	10	54	50	0.000000
0	10	54	6	0.000000
0	10	54	51	0.000000
0	10	60	5	0.000000
0	10	60	50	0.000000
0	10	60	6	0.000000
0	10	60	51	0.000000
0	10	61	0	0.000000
0	10	85	0	0.000000
0	10	84	5	0.000000
0	10	84	50	0.000000
0	10	84	6	0.000000
0	10	84	51	0.000000
0	10	57	0	0.000000
0	10	56	6	0.000000
0	10	87	0	0.000000
0	10	86	5	0.000000
0	10	86	50	0.000000
0	10	86	6	0.000000
0	10	86	51	0.000000
0	10	79	0	0.000000
0	10	62	5	0.000000
0	10	62	50	0.000000
0	10	62	6	0.000000
0	10	62	51	0.000000
0	10	63	0	0.000000
0	28	81	0	0.000000
0	28	80	5	0.000000
0	28	80	50	0.000000
0	28	80	6	0.000000
0	28	80	51	0.000000
0	28	73	0	0.000000
0	28	72	5	0.000000
0	28	72	50	0.000000
0	28	72	6	0.000000
0	28	72	51	0.000000
0	28	60	5	0.000000
0	28	60	50	0.000000
0	28	60	6	0.000000
0	28	60	51	0.000000
0	28	61	0	0.000000
0	28	85	0	0.000000
0	28	84	6	0.000000
0	28	89	0	0.000000
0	28	88	5	0.000000
0	28	88	6	0.000000
0	28	88	51	0.000000
0	28	71	0	0.000000
0	28	70	5	0.000000
0	28	70	50	0.000000
0	28	70	6	0.000000
0	28	70	51	0.000000
0	28	69	0	0.000000
0	28	68	50	0.000000
0	28	68	6	0.000000
0	28	68	51	0.000000
0	16	81	0	0.000000
0	16	80	5	0.000000
0	16	80	50	0.000000
0	16	80	6	0.000000
0	16	80	51	0.000000
0	16	55	0	0.000000
0	16	54	5	0.000000
0	16	54	50	0.000000
0	16	54	6	0.000000
0	16	54	51	0.000000
0	16	73	0	0.000000
0	16	72	5	0.000000
0	16	72	50	0.000000
0	16	72	6	0.000000
0	16	72	51	0.000000
0	16	60	5	0.000000
0	16	60	50	0.000000
0	16	60	6	0.000000
0	16	60	51	0.000000
0	16	61	0	0.000000
0	16	85	0	0.000000
0	16	84	5	0.000000
0	16	84	50	0.000000
0	16	84	6	0.000000
0	16	84	51	0.000000
0	16	57	0	0.000000
0	16	56	50	0.000000
0	16	56	6	0.000000
0	16	56	51	0.000000
0	16	89	0	0.000000
0	16	88	6	0.000000
0	16	71	0	0.000000
0	16	70	5	0.000000
0	16	70	50	0.000000
0	16	70	6	0.000000
0	16	70	51	0.000000
0	16	87	0	0.000000
0	16	86	5	0.000000
0	16	86	50	0.000000
0	16	86	6	0.000000
0	16	86	51	0.000000
0	16	79	0	0.000000
0	16	62	5	0.000000
0	16	62	50	0.000000
0	16	62	6	0.000000
0	16	62	51	0.000000
0	16	63	0	0.000000
0	16	69	0	0.000000
0	40	81	0	0.000000
0	40	80	5	0.000000
0	40	80	50	0.000000
0	40	80	6	0.000000
0	40	80	51	0.000000
0	40	55	0	0.000000
0	40	54	5	0.000000
0	40	54	50	0.000000
0	40	54	6	0.000000
0	40	54	51	0.000000
0	40	73	0	0.000000
0	40	72	5	0.000000
0	40	72	6	0.000000
0	40	60	5	0.000000
0	40	60	50	0.000000
0	40	60	6	0.000000
0	40	60	51	0.000000
0	40	61	0	0.000000
0	40	85	0	0.000000
0	40	84	5	0.000000
0	40	84	50	0.000000
0	40	84	6	0.000000
0	40	84	51	0.000000
0	40	56	51	0.000000
0	40	71	0	0.000000
0	40	70	50	0.000000
0	40	70	6	0.000000
0	40	70	51	0.000000
0	40	87	0	0.000000
0	40	86	5	0.000000
0	40	86	50	0.000000
0	40	86	6	0.000000
0	40	86	51	0.000000
0	40	62	5	0.000000
0	40	62	50	0.000000
0	40	62	6	0.000000
0	40	62	51	0.000000
0	40	63	0	0.000000
0	30	81	0	0.000000
0	30	80	6	0.000000
0	30	84	50	0.000000
0	30	75	0	0.000000
0	30	74	5	0.000000
0	30	74	50	0.000000
0	30	74	6	0.000000
0	30	74	51	0.000000
0	30	76	50	0.000000
0	30	76	6	0.000000
0	30	76	51	0.000000
0	30	77	0	0.000000
0	12	55	0	0.000000
0	12	54	6	0.000000
0	12	54	51	0.000000
0	12	60	6	0.000000
0	12	61	0	0.000000
0	12	57	0	0.000000
0	12	56	5	0.000000
0	12	56	50	0.000000
0	12	56	6	0.000000
0	12	56	51	0.000000
0	20	65	0	0.000000
0	20	64	5	0.000000
0	20	64	50	0.000000
0	20	64	6	0.000000
0	20	64	51	0.000000
0	44	81	0	0.000000
0	44	80	5	0.000000
0	44	80	50	0.000000
0	44	80	6	0.000000
0	44	80	51	0.000000
0	44	73	0	0.000000
0	44	72	5	0.000000
0	44	72	50	0.000000
0	44	72	6	0.000000
0	44	72	51	0.000000
0	44	61	0	0.000000
0	44	89	0	0.000000
0	44	88	5	0.000000
0	44	88	6	0.000000
0	44	88	51	0.000000
0	44	71	0	0.000000
0	44	70	5	0.000000
0	44	70	50	0.000000
0	44	70	6	0.000000
0	44	70	51	0.000000
0	26	81	0	0.000000
0	26	80	5	0.000000
0	26	80	50	0.000000
0	26	80	6	0.000000
0	26	80	51	0.000000
0	26	73	0	0.000000
0	26	72	5	0.000000
0	26	72	50	0.000000
0	26	72	6	0.000000
0	26	72	51	0.000000
0	26	60	5	0.000000
0	26	60	6	0.000000
0	26	61	0	0.000000
0	26	85	0	0.000000
0	26	89	0	0.000000
0	26	88	5	0.000000
0	26	88	6	0.000000
0	26	71	0	0.000000
0	26	70	5	0.000000
0	26	70	50	0.000000
0	26	70	6	0.000000
0	26	70	51	0.000000
0	26	69	0	0.000000
0	26	68	6	0.000000
0	26	68	51	0.000000
0	42	81	0	0.000000
0	42	80	5	0.000000
0	42	80	6	0.000000
0	42	80	51	0.000000
0	42	55	0	0.000000
0	42	54	5	0.000000
0	42	54	50	0.000000
0	42	54	6	0.000000
0	42	54	51	0.000000
0	42	60	5	0.000000
0	42	60	50	0.000000
0	42	60	6	0.000000
0	42	60	51	0.000000
0	42	61	0	0.000000
0	42	85	0	0.000000
0	42	84	5	0.000000
0	42	84	50	0.000000
0	42	84	6	0.000000
0	42	84	51	0.000000
0	42	87	0	0.000000
0	42	86	5	0.000000
0	42	86	50	0.000000
0	42	86	6	0.000000
0	42	86	51	0.000000
0	42	62	6	0.000000
0	34	55	0	0.000000
0	34	60	50	0.000000
0	34	60	51	0.000000
0	34	61	0	0.000000
0	34	79	0	0.000000
0	34	78	50	0.000000
0	34	78	6	0.000000
0	34	78	51	0.000000
0	18	81	0	0.000000
0	18	80	5	0.000000
0	18	80	6	0.000000
0	18	80	51	0.000000
0	18	55	0	0.000000
0	18	54	5	0.000000
0	18	54	50	0.000000
0	18	54	6	0.000000
0	18	54	51	0.000000
0	18	60	5	0.000000
0	18	60	50	0.000000
0	18	60	6	0.000000
0	18	60	51	0.000000
0	18	61	0	0.000000
0	18	85	0	0.000000
0	18	84	5	0.000000
0	18	84	50	0.000000
0	18	84	6	0.000000
0	18	84	51	0.000000
0	18	86	6	0.000000
0	18	62	5	0.000000
0	18	62	50	0.000000
0	18	62	6	0.000000
0	18	62	51	0.000000
0	18	63	0	0.000000
0	32	75	0	0.000000
0	32	74	5	0.000000
0	32	74	6	0.000000
0	32	74	51	0.000000
0	32	76	6	0.000000
0	32	76	51	0.000000
0	32	77	0	0.000000
0	14	59	0	0.000000
0	24	81	0	0.000000
0	24	80	6	0.000000
0	24	73	0	0.000000
0	24	72	5	0.000000
0	24	72	50	0.000000
0	24	72	6	0.000000
0	24	72	51	0.000000
0	24	61	0	0.000000
0	24	71	0	0.000000
0	24	69	0	0.000000
0	24	68	50	0.000000
0	24	68	6	0.000000
0	24	68	51	0.000000
0	38	83	0	0.000000
0	22	66	50	0.000000
0	22	66	6	0.000000
0	22	66	51	0.000000
0	22	67	0	0.000000
